feature_X,feature_X_num,age,cpi_sum,unique_users,payers_cumsum,revenue_cumsum,rpi,roas,c2p,cpa,cpi,arppu
B3,3,80.0,246744.465,111817,4401.0,166100.224582,1.4854648629635923,0.6731669728923808,0.0393589525742955,56.065545330606675,2.206681139719363,37.74147343376505
B3,3,81.0,246744.465,111817,4407.0,167463.357372,1.4976556102560434,0.6786914444950164,0.03941261167800961,55.989213750850915,2.206681139719363,37.999400356705245
B3,3,82.0,246744.465,111817,4412.0,168341.921404,1.5055127700081383,0.6822520675549906,0.03945732759777136,55.92576269265639,2.206681139719363,38.15546722665458
B3,3,83.0,246744.465,111817,4419.0,169516.391686,1.5160162737866334,0.6870119323081877,0.039519929885437816,55.83717243720298,2.206681139719363,38.360803730708305
B3,3,84.0,246744.465,111817,4426.0,170477.821822,1.524614520350215,0.6909083931102568,0.03958253217310427,55.748862403976496,2.206681139719363,38.51735694125621
B3,3,85.0,246744.465,111817,4433.0,171290.651487,1.5318838055662376,0.6942026095175022,0.039645134460770726,55.66083126550868,2.206681139719363,38.639894312429504
B3,3,86.0,246744.465,111817,4436.0,172497.055107,1.5426728950606794,0.6990918929306074,0.03967196401262778,55.62318868349865,2.206681139719363,38.88572026758341
B3,3,87.0,246744.465,111817,4443.0,173357.258658,1.550365853653738,0.7025781050772507,0.03973456630029423,55.53555367994598,2.206681139719363,39.018064068872384
B3,3,88.0,246744.465,111817,4452.0,174144.366174,1.5574051009596035,0.7057680753811437,0.03981505495586539,55.42328504043126,2.206681139719363,39.115985214285715
B3,3,89.0,246744.465,111817,4456.0,175262.900328,1.5674083576558124,0.7103012435476516,0.03985082769167479,55.37353343806104,2.206681139719363,39.33188966068222
B3,3,90.0,246744.465,111817,4461.0,176062.557108,1.5745598353380972,0.713542073205168,0.039895543611436546,55.311469401479485,2.206681139719363,39.46706054875589
B3,3,91.0,246744.465,111817,4466.0,177068.74671500002,1.5835583740844417,0.717619934108755,0.0399402595311983,55.24954433497537,2.206681139719363,39.648174365203765
B3,3,92.0,246744.465,111817,4469.0,178016.531271,1.5920345857159468,0.7214610924342316,0.03996708908305535,55.21245580666815,2.206681139719363,39.83363868225554
B3,3,93.0,246744.465,111817,4472.0,178841.876565,1.5994158005043957,0.7248060318799857,0.039993918634912404,55.17541703935599,2.206681139719363,39.991475081618965
B3,3,94.0,246744.465,111817,4478.0,179632.065867,1.606482608789361,0.7280084919716436,0.04004757773862651,55.101488387673065,2.206681139719363,40.1143514665029
B3,3,95.0,246744.465,111817,4482.0,180468.264896,1.6139608905264853,0.7313974191720978,0.04008335047443591,55.052312583668,2.206681139719363,40.26511934315038
B3,3,96.0,246744.465,111817,4488.0,181146.321367,1.62002487427672,0.7341454300383192,0.040137009578150015,54.978713235294116,2.206681139719363,40.36237107107843
B3,3,97.0,246744.465,111817,4490.0,181830.791709,1.6261462184551545,0.7369194348858039,0.04015489594605472,54.95422383073496,2.206681139719363,40.49683556993319
B3,3,98.0,246744.465,111817,4496.0,182594.209577,1.6329736048811898,0.7400133963572395,0.04020855504976882,54.880886343416364,2.206681139719363,40.61259109808719
B3,3,99.0,246744.465,111817,4499.0,183357.910448,1.6398035222551133,0.7431085047763888,0.04023538460162587,54.844290953545226,2.206681139719363,40.755259046010224
B3,3,100.0,246744.465,111817,4502.0,184235.806126,1.647654704794441,0.7466664191474366,0.040262214153482925,54.80774433585073,2.206681139719363,40.92310220479787
B3,3,101.0,246744.465,111817,4512.0,184915.287266,1.653731429621614,0.7494202038777242,0.04035164599300643,54.68627327127659,2.206681139719363,40.98299806427305
B3,3,102.0,246744.465,111817,4515.0,185576.860452,1.6596480003219545,0.7521014116851618,0.040378475544863485,54.64993687707641,2.206681139719363,41.10229467375415
B3,3,103.0,246744.465,111817,4517.0,186328.898411,1.666373614128442,0.7551492529366363,0.040396361912768186,54.62573942882444,2.206681139719363,41.25058632078814
B3,3,104.0,246744.465,111817,4522.0,186902.576335,1.6715041213321766,0.7574742409520716,0.04044107783252994,54.5653394515701,2.206681139719363,41.33183908337019
B3,3,105.0,246744.465,111817,4529.0,187555.001451,1.6773388791596984,0.760118373682668,0.040503680120196395,54.48100353278869,2.206681139719363,41.41201180194303
B3,3,106.0,246744.465,111817,4533.0,188416.435454,1.6850428419113372,0.7636095725754173,0.0405394528560058,54.43292852415618,2.206681139719363,41.56550528435914
B3,3,107.0,246744.465,111817,4536.0,189148.336399,1.6915883666973714,0.7665758030235855,0.04056628240786285,54.39692791005291,2.206681139719363,41.6993686946649
B3,3,108.0,246744.465,111817,4539.0,189775.367252,1.6971960189595499,0.7691170184992802,0.0405931119597199,54.360974884335754,2.206681139719363,41.80995092575457
B3,3,109.0,246744.465,111817,4542.0,190399.701177,1.7027795520985183,0.7716473039304044,0.040619941511576954,54.325069352708056,2.206681139719363,41.91979330184941
B3,3,110.0,246744.465,111817,4544.0,190998.30791,1.7081330022268528,0.7740733228200276,0.040637827879481656,54.30115867077465,2.206681139719363,42.033078325264086
B3,3,111.0,246744.465,111817,4548.0,191555.074282,1.7131122663101317,0.7763297721065394,0.04067360061529106,54.25340039577836,2.206681139719363,42.118529965259455
B3,3,112.0,246744.465,111817,4550.0,192089.720801,1.7178937084790327,0.7784965745878027,0.04069148698319576,54.22955274725275,2.206681139719363,42.21752105516483
B3,3,113.0,246744.465,111817,4556.0,192744.728816,1.7237515656474416,0.7811511752289965,0.040745146086909864,54.15813542581211,2.206681139719363,42.305691136084285
B3,3,114.0,246744.465,111817,4557.0,193204.592556,1.7278642116672778,0.7830148998722221,0.040754089270862215,54.146250822909806,2.206681139719363,42.39732116655694
B3,3,115.0,246744.465,111817,4559.0,193800.274461,1.7331915045207795,0.7854290650896668,0.040771975638766916,54.12249725817065,2.206681139719363,42.509382421803025
B3,3,116.0,246744.465,111817,4560.0,194266.894803,1.7373645760751943,0.787320172726063,0.04078091882271927,54.11062828947368,2.206681139719363,42.60238921118421
B3,3,117.0,246744.465,111817,4562.0,194756.623261,1.7417443077617893,0.789304932376092,0.04079880519062397,54.08690596229724,2.206681139719363,42.69106165300307
B3,3,118.0,246744.465,111817,4566.0,195196.034723,1.7456740452972266,0.7910857685216971,0.04083457792643337,54.03952365308804,2.206681139719363,42.749898099649585
B3,3,119.0,246744.465,111817,4568.0,195577.092801,1.7490819177853099,0.7926301114839597,0.04085246429433807,54.01586361646234,2.206681139719363,42.81460000021891
B3,3,120.0,246744.465,111817,4568.0,195963.776895,1.7525401047693998,0.7941972554277964,0.04085246429433807,54.01586361646234,2.206681139719363,42.899250633756566
B3,3,121.0,246744.465,111817,4570.0,196296.126405,1.7555123675738036,0.7955441934837323,0.040870350662242774,53.992224288840255,2.206681139719363,42.9532005262582
B3,3,122.0,246744.465,111817,4571.0,196646.007775,1.758641421027214,0.7969621842378511,0.040879293846195125,53.98041238241085,2.206681139719363,43.02034735834609
B3,3,123.0,246744.465,111817,4575.0,197051.874328,1.7622711602707997,0.798607070387577,0.04091506658200453,53.93321639344262,2.206681139719363,43.07144794054645
B3,3,124.0,246744.465,111817,4578.0,197427.206847,1.7656278280315156,0.8001282089428023,0.04094189613386158,53.89787352555701,2.206681139719363,43.12520900982962
B3,3,125.0,246744.465,111817,4583.0,197725.003358,1.7682910770097569,0.8013351114400884,0.040986612053623334,53.83907156884137,2.206681139719363,43.14313841544839
B3,3,126.0,246744.465,111817,4585.0,198195.103428,1.77249526841178,0.8032403216339625,0.041004498421528035,53.815586695746994,2.206681139719363,43.226849166412215
B3,3,127.0,246744.465,111817,4585.0,198399.182821,1.774320387964263,0.8040674096620567,0.041004498421528035,53.815586695746994,2.206681139719363,43.27135939389313
B3,3,128.0,246744.465,111817,4585.0,198658.512553,1.776639621461853,0.8051184149277675,0.041004498421528035,53.815586695746994,2.206681139719363,43.32791985888768
B3,3,129.0,246744.465,111817,4587.0,198953.079842,1.7792739909137252,0.8063122301122337,0.041022384789432736,53.79212230215827,2.206681139719363,43.373246095923264
B3,3,130.0,246744.465,111817,4587.0,199143.044289,1.7809728779076528,0.8070821134285627,0.041022384789432736,53.79212230215827,2.206681139719363,43.41465975343362
B3,3,131.0,246744.465,111817,4587.0,199372.144963,1.7830217673788422,0.8080106070991299,0.041022384789432736,53.79212230215827,2.206681139719363,43.46460539851755
B3,3,132.0,246744.465,111817,4587.0,199561.649398,1.7847165404008336,0.8087786260899511,0.041022384789432736,53.79212230215827,2.206681139719363,43.50591877000218
B3,3,133.0,246744.465,111817,4587.0,199719.39686100002,1.7861273049804594,0.8094179411927235,0.041022384789432736,53.79212230215827,2.206681139719363,43.54030888620014
B3,3,134.0,246744.465,111817,4588.0,199982.554599,1.7884807730398775,0.8104844605085669,0.04103132797338509,53.78039777680906,2.206681139719363,43.58817667807323
B3,3,135.0,246744.465,111817,4592.0,200173.45123500002,1.7901879967715106,0.8112581217779292,0.04106710070919449,53.73355074041812,2.206681139719363,43.591779450130666
B3,3,136.0,246744.465,111817,4595.0,200361.8729,1.7918730863822137,0.8120217525446821,0.04109393026105154,53.69846898803046,2.206681139719363,43.604324896626764
B3,3,137.0,246744.465,111817,4595.0,200513.72775,1.7932311522398203,0.8126371862080067,0.04109393026105154,53.69846898803046,2.206681139719363,43.63737274211099
B3,3,138.0,246744.465,111817,4595.0,200578.019884,1.7938061286208717,0.8128977478137149,0.04109393026105154,53.69846898803046,2.206681139719363,43.651364501414584
B3,3,139.0,246744.465,111817,4595.0,200621.011116,1.794190607116986,0.8130719816389803,0.04109393026105154,53.69846898803046,2.206681139719363,43.66072059107726
B3,3,140.0,246744.465,111817,4595.0,200676.136411,1.7946836027705986,0.8132953921012981,0.04109393026105154,53.69846898803046,2.206681139719363,43.67271739085963
B3,3,141.0,246744.465,111817,4595.0,200692.67804,1.7948315376016168,0.813362431615234,0.04109393026105154,53.69846898803046,2.206681139719363,43.67631731011969
B3,3,142.0,246744.465,111817,4595.0,200722.100374,1.7950946669468864,0.8134816737388617,0.04109393026105154,53.69846898803046,2.206681139719363,43.68272042959739
B4,4,1.0,25650.33,24050,29.0,203.678397,0.008468956216216217,0.007940576086155617,0.0012058212058212057,884.4941379310346,1.066541787941788,7.0233929999999996
B4,4,2.0,25650.33,24050,67.0,555.306064,0.02308964923076923,0.021649080694088534,0.002785862785862786,382.84074626865674,1.066541787941788,8.288150208955225
B4,4,3.0,25650.33,24050,91.0,697.966893,0.029021492432432433,0.02721083483136474,0.0037837837837837837,281.87175824175824,1.066541787941788,7.6699658571428575
B4,4,4.0,25650.33,24050,109.0,902.10524,0.037509573388773386,0.03516934246070128,0.004532224532224532,235.324128440367,1.066541787941788,8.27619486238532
B4,4,5.0,25650.33,24050,125.0,1203.510843,0.05004203089397089,0.04691989705395603,0.005197505197505198,205.20264,1.066541787941788,9.628086744
B4,4,6.0,25650.33,24050,141.0,1591.399465,0.06617045592515593,0.06204206593053579,0.005862785862785862,181.91723404255322,1.066541787941788,11.286521028368794
B4,4,7.0,25650.33,24050,154.0,1831.233086,0.07614274785862786,0.07139218427209318,0.0064033264033264035,166.56058441558443,1.066541787941788,11.891123935064934
B4,4,8.0,25650.33,24050,162.0,2053.608574,0.0853891298960499,0.0800616824033063,0.006735966735966736,158.33537037037038,1.066541787941788,12.676596135802468
B4,4,9.0,25650.33,24050,166.0,2266.378469,0.09423611097713099,0.08835669829588938,0.006902286902286902,154.52006024096386,1.066541787941788,13.652882343373495
B4,4,10.0,25650.33,24050,174.0,2517.262083,0.10466786207900208,0.0981376100424439,0.007234927234927235,147.41568965517243,1.066541787941788,14.467023465517242
B4,4,11.0,25650.33,24050,177.0,2684.920687,0.1116391138045738,0.10467392376628291,0.0073596673596673596,144.9171186440678,1.066541787941788,15.16904342937853
B4,4,12.0,25650.33,24050,187.0,2879.47918,0.11972886403326402,0.112258952613865,0.007775467775467775,137.1675401069519,1.066541787941788,15.398284385026736
B4,4,13.0,25650.33,24050,189.0,3047.422671,0.12671196137214136,0.11880637290046558,0.007858627858627858,135.71603174603177,1.066541787941788,16.123929476190476
B4,4,14.0,25650.33,24050,195.0,3201.8096299999997,0.13313137754677754,0.12482528022056634,0.008108108108108109,131.54015384615386,1.066541787941788,16.41953656410256
B4,4,15.0,25650.33,24050,204.0,3339.269644,0.13884697064449064,0.13018427614771427,0.008482328482328482,125.7369117647059,1.066541787941788,16.368968843137253
B4,4,16.0,25650.33,24050,213.0,3572.76127,0.14855556216216217,0.13928714640318468,0.008856548856548857,120.42408450704225,1.066541787941788,16.773527089201878
B4,4,17.0,25650.33,24050,213.0,3719.872587,0.15467245683991684,0.14502240661231258,0.008856548856548857,120.42408450704225,1.066541787941788,17.464190549295775
B4,4,18.0,25650.33,24050,217.0,3964.1721,0.16483044074844075,0.15454663156380444,0.009022869022869024,118.2042857142857,1.066541787941788,18.268074193548387
B4,4,19.0,25650.33,24050,219.0,4112.687593,0.1710057211226611,0.16033663477234014,0.009106029106029105,117.12479452054797,1.066541787941788,18.779395401826484
B4,4,20.0,25650.33,24050,225.0,4269.7886,0.1775379875259875,0.16646135156935601,0.009355509355509356,114.00146666666667,1.066541787941788,18.97683822222222
B4,4,21.0,25650.33,24050,232.0,4414.360637,0.18354929883575882,0.17209761578116148,0.009646569646569646,110.56176724137933,1.066541787941788,19.0274165387931
B4,4,22.0,25650.33,24050,238.0,4619.556523,0.19208135230769233,0.18009735247070896,0.009896049896049896,107.77449579831934,1.066541787941788,19.409901357142857
B4,4,23.0,25650.33,24050,243.0,4755.834021,0.19774777634095633,0.18541024700267011,0.010103950103950104,105.55691358024691,1.066541787941788,19.571333419753085
B4,4,24.0,25650.33,24050,246.0,4920.461031,0.20459297426195425,0.1918283714478527,0.010228690228690229,104.26963414634147,1.066541787941788,20.0018741097561
B4,4,25.0,25650.33,24050,248.0,5066.776312,0.21067676972972973,0.19753259751433996,0.010311850311850312,103.42875000000001,1.066541787941788,20.43054964516129
B4,4,26.0,25650.33,24050,250.0,5220.264209,0.21705880286902288,0.20351645413528793,0.010395010395010396,102.60132,1.066541787941788,20.881056836
B4,4,27.0,25650.33,24050,253.0,5563.615056,0.23133534536382536,0.21690227985370947,0.01051975051975052,101.38470355731225,1.066541787941788,21.990573343873518
B4,4,28.0,25650.33,24050,256.0,5677.275162,0.23606133729729728,0.2213334160613138,0.010644490644490644,100.1966015625,1.066541787941788,22.1768561015625
B4,4,29.0,25650.33,24050,257.0,5921.616628,0.2462210656133056,0.2308592765863051,0.010686070686070685,99.80673151750975,1.066541787941788,23.041309836575874
B4,4,30.0,25650.33,24050,258.0,6061.443801,0.2520350852806653,0.23631055822673627,0.010727650727650728,99.41988372093023,1.066541787941788,23.493968220930235
B4,4,31.0,25650.33,24050,260.0,6264.786524,0.2604900841580042,0.24423804777560368,0.010810810810810811,98.65511538461539,1.066541787941788,24.095332784615383
B4,4,32.0,25650.33,24050,261.0,6424.727444,0.2671404342619543,0.2504734810039481,0.010852390852390852,98.27712643678161,1.066541787941788,24.615813961685824
B4,4,33.0,25650.33,24050,264.0,6608.387073,0.27477700927234927,0.2576336083395418,0.010977130977130977,97.16034090909092,1.066541787941788,25.03176921590909
B4,4,34.0,25650.33,24050,265.0,6767.4063750000005,0.28138903846153845,0.2638331115038286,0.01101871101871102,96.79369811320754,1.066541787941788,25.537382547169813
B4,4,35.0,25650.33,24050,268.0,6996.574602,0.2909178628690229,0.27276743036054507,0.011143451143451144,95.71018656716419,1.066541787941788,26.10662164925373
B4,4,36.0,25650.33,24050,268.0,7172.829548,0.2982465508523908,0.2796388798116827,0.011143451143451144,95.71018656716419,1.066541787941788,26.764289358208956
B4,4,37.0,25650.33,24050,270.0,7309.421464,0.3039260483991684,0.28496403219763644,0.011226611226611227,95.00122222222222,1.066541787941788,27.071931348148148
B4,4,38.0,25650.33,24050,271.0,7459.8375,0.31018035343035344,0.290828129696577,0.011268191268191268,94.65066420664208,1.066541787941788,27.527075645756454
B4,4,39.0,25650.33,24050,273.0,7565.823984,0.3145872758419958,0.29496010320335053,0.011351351351351352,93.95725274725275,1.066541787941788,27.713640967032966
B4,4,40.0,25650.33,24050,277.0,7674.299978,0.3190977121829522,0.2991891323815327,0.011517671517671517,92.60046931407943,1.066541787941788,27.705054072202167
B4,4,41.0,25650.33,24050,279.0,7851.946556,0.3264842642827443,0.3061148357935356,0.0116008316008316,91.93666666666668,1.066541787941788,28.143177620071683
B4,4,42.0,25650.33,24050,283.0,8027.435982,0.3337811219126819,0.31295644079432894,0.011767151767151767,90.63720848056538,1.066541787941788,28.365498169611307
B4,4,43.0,25650.33,24050,285.0,8177.899878,0.34003741696465695,0.31882240415620383,0.011850311850311851,90.00115789473683,1.066541787941788,28.694385536842105
B4,4,44.0,25650.33,24050,285.0,8390.024537,0.34885756910602905,0.32709226497280924,0.011850311850311851,90.00115789473683,1.066541787941788,29.43868258596491
B4,4,45.0,25650.33,24050,286.0,8643.693662,0.35940514187110184,0.3369817722423064,0.011891891891891892,89.68646853146853,1.066541787941788,30.22270511188811
B4,4,46.0,25650.33,24050,287.0,8774.906138,0.3648609620790021,0.3420972025701034,0.011933471933471933,89.37397212543556,1.066541787941788,30.574585846689896
B4,4,47.0,25650.33,24050,287.0,8949.092683,0.3721036458627859,0.3488880136434892,0.011933471933471933,89.37397212543556,1.066541787941788,31.18150760627178
B4,4,48.0,25650.33,24050,291.0,9125.89939,0.3794552760914761,0.35578097396797626,0.0120997920997921,88.14546391752577,1.066541787941788,31.360479003436428
B4,4,49.0,25650.33,24050,295.0,9339.541232,0.38833851276507275,0.3641099834583025,0.012266112266112267,86.95027118644067,1.066541787941788,31.659461803389828
B4,4,50.0,25650.33,24050,298.0,9630.86422,0.4004517347193347,0.3754674587032603,0.012390852390852391,86.07493288590604,1.066541787941788,32.31833630872483
B4,4,51.0,25650.33,24050,299.0,9779.336132,0.40662520299376304,0.3812557628693276,0.012432432432432432,85.78705685618729,1.066541787941788,32.70680980602007
B4,4,52.0,25650.33,24050,301.0,10009.101408,0.41617885272349275,0.39021335819071334,0.012515592515592516,85.21704318936878,1.066541787941788,33.252828598006644
B4,4,53.0,25650.33,24050,302.0,10214.696275,0.4247274958419959,0.3982286494949578,0.012557172557172556,84.93486754966888,1.066541787941788,33.82349759933775
B4,4,54.0,25650.33,24050,302.0,10337.552974,0.4298358824948025,0.4030183227272319,0.012557172557172556,84.93486754966888,1.066541787941788,34.230307860927155
B4,4,55.0,25650.33,24050,302.0,10451.238108,0.4345629150935551,0.40745043467277026,0.012557172557172556,84.93486754966888,1.066541787941788,34.60674870198675
B4,4,56.0,25650.33,24050,303.0,10754.708485,0.44718122598752597,0.4192814862420873,0.012598752598752599,84.65455445544555,1.066541787941788,35.49408740924092
B4,4,57.0,25650.33,24050,307.0,10899.095993,0.45318486457380464,0.42491055643338704,0.012765072765072764,83.55156351791531,1.066541787941788,35.501941345276876
B4,4,58.0,25650.33,24050,308.0,11047.095294,0.4593386816632017,0.43068043545638596,0.012806652806652807,83.28029220779221,1.066541787941788,35.86719251298702
B4,4,59.0,25650.33,24050,308.0,11238.473926,0.46729621313929315,0.4381414947098146,0.012806652806652807,83.28029220779221,1.066541787941788,36.48855170779221
B4,4,60.0,25650.33,24050,311.0,11506.236058,0.47842977372141376,0.44858042988140895,0.012931392931392931,82.47694533762058,1.066541787941788,36.99754359485531
B4,4,61.0,25650.33,24050,313.0,11730.003368,0.48773402777546776,0.45730418938079936,0.013014553014553015,81.94993610223642,1.066541787941788,37.47604909904153
B4,4,62.0,25650.33,24050,314.0,11924.141885000001,0.49580631538461545,0.46487284510569654,0.013056133056133056,81.688949044586,1.066541787941788,37.974974156050955
B4,4,63.0,25650.33,24050,315.0,12054.440893,0.5012241535550936,0.46995266310413947,0.013097713097713098,81.42961904761904,1.066541787941788,38.26806632698413
B4,4,64.0,25650.33,24050,315.0,12140.937492000001,0.5048206857380457,0.4733248068153509,0.013097713097713098,81.42961904761904,1.066541787941788,38.542658704761905
B4,4,65.0,25650.33,24050,317.0,12330.865315000001,0.5127178925155925,0.48072930504207934,0.01318087318087318,80.91586750788645,1.066541787941788,38.89862875394322
B4,4,66.0,25650.33,24050,320.0,12530.628342,0.5210240474844074,0.48851723708817774,0.013305613305613306,80.15728125,1.066541787941788,39.15821356875
B4,4,67.0,25650.33,24050,321.0,12804.271674,0.5324021486070686,0.49918545585963214,0.013347193347193347,79.90757009345795,1.066541787941788,39.88869680373832
B4,4,68.0,25650.33,24050,325.0,12943.32236,0.538183881912682,0.5046064654918669,0.013513513513513514,78.9240923076923,1.066541787941788,39.825607261538465
B4,4,69.0,25650.33,24050,325.0,13088.502425,0.5442204750519751,0.5102664341940241,0.013513513513513514,78.9240923076923,1.066541787941788,40.27231515384616
B4,4,70.0,25650.33,24050,326.0,13262.756508,0.5514659670686071,0.5170598782939635,0.013555093555093555,78.68199386503068,1.066541787941788,40.68330217177914
B4,4,71.0,25650.33,24050,326.0,13538.702117,0.562939796964657,0.5278178532985736,0.013555093555093555,78.68199386503068,1.066541787941788,41.52976109509203
B4,4,72.0,25650.33,24050,326.0,13762.706955,0.5722539274428274,0.5365508730297037,0.013555093555093555,78.68199386503068,1.066541787941788,42.2168925
B4,4,73.0,25650.33,24050,326.0,13940.796771,0.5796589093970894,0.5434938564533088,0.013555093555093555,78.68199386503068,1.066541787941788,42.7631802791411
B4,4,74.0,25650.33,24050,327.0,14116.98499,0.5869848228690229,0.5503627044954197,0.013596673596673596,78.441376146789,1.066541787941788,43.1712079204893
B4,4,75.0,25650.33,24050,327.0,14262.473571,0.5930342441164241,0.5560347009570636,0.013596673596673596,78.441376146789,1.066541787941788,43.61612712844037
B4,4,76.0,25650.33,24050,327.0,14408.720486,0.5991151969230769,0.5617362617167108,0.013596673596673596,78.441376146789,1.066541787941788,44.06336540061162
B4,4,77.0,25650.33,24050,327.0,14590.87216,0.6066890711018711,0.5688376001400371,0.013596673596673596,78.441376146789,1.066541787941788,44.62040415902141
B4,4,78.0,25650.33,24050,327.0,14792.969125,0.6150922713097713,0.5767165227503895,0.013596673596673596,78.441376146789,1.066541787941788,45.238437691131494
B4,4,79.0,25650.33,24050,327.0,14908.44493,0.6198937600831601,0.5812184455326695,0.013596673596673596,78.441376146789,1.066541787941788,45.59157470948012
B4,4,80.0,25650.33,24050,327.0,15272.907096,0.6350481120997922,0.5954273140345563,0.013596673596673596,78.441376146789,1.066541787941788,46.706137908256885
B4,4,81.0,25650.33,24050,330.0,15452.125418,0.6425000173804574,0.6024142932274166,0.013721413721413722,77.72827272727272,1.066541787941788,46.82462247878788
B4,4,82.0,25650.33,24050,330.0,15580.161968,0.6478237824532225,0.6074059073703925,0.013721413721413722,77.72827272727272,1.066541787941788,47.212612024242425
B4,4,83.0,25650.33,24050,331.0,15721.906982,0.653717546029106,0.6129319576785172,0.013762993762993763,77.49344410876134,1.066541787941788,47.49820840483384
B4,4,84.0,25650.33,24050,332.0,15782.432018,0.6562341795426195,0.6152915778471466,0.013804573804573804,77.26003012048193,1.066541787941788,47.537445837349395
B4,4,85.0,25650.33,24050,332.0,15948.479666,0.6631384476507276,0.6217650870768523,0.013804573804573804,77.26003012048193,1.066541787941788,48.03758935542169
B4,4,86.0,25650.33,24050,332.0,16095.741582,0.6692616042411642,0.6275062185164869,0.013804573804573804,77.26003012048193,1.066541787941788,48.481149343373495
B4,4,87.0,25650.33,24050,332.0,16275.732283,0.676745625072765,0.6345233095636585,0.013804573804573804,77.26003012048193,1.066541787941788,49.023290009036145
B4,4,88.0,25650.33,24050,332.0,16346.381483000001,0.6796832217463618,0.6372776289037997,0.013804573804573804,77.26003012048193,1.066541787941788,49.23608880421687
B4,4,89.0,25650.33,24050,333.0,16599.655891,0.6902143821621621,0.6471517477942779,0.013846153846153847,77.02801801801802,1.066541787941788,49.84881648948949
B4,4,90.0,25650.33,24050,333.0,16663.895511,0.6928854682328481,0.649656184189443,0.013846153846153847,77.02801801801802,1.066541787941788,50.041728261261255
B4,4,91.0,25650.33,24050,333.0,16825.202179,0.6995926061954262,0.6559448622688284,0.013846153846153847,77.02801801801802,1.066541787941788,50.52613266966967
B4,4,92.0,25650.33,24050,333.0,17046.69113,0.708802125987526,0.6645797979987002,0.013846153846153847,77.02801801801802,1.066541787941788,51.19126465465465
B4,4,93.0,25650.33,24050,333.0,17170.65035,0.7139563555093555,0.6694124539528341,0.013846153846153847,77.02801801801802,1.066541787941788,51.563514564564564
B4,4,94.0,25650.33,24050,333.0,17354.967296,0.7216202617879417,0.6765982073524979,0.013846153846153847,77.02801801801802,1.066541787941788,52.11701890690691
B4,4,95.0,25650.33,24050,334.0,17501.432039,0.7277102718918919,0.6823082603225766,0.013887733887733887,76.79739520958084,1.066541787941788,52.39949712275449
B4,4,96.0,25650.33,24050,334.0,17606.867185,0.7320942696465697,0.6864187394470168,0.013887733887733887,76.79739520958084,1.066541787941788,52.715171212574845
B4,4,97.0,25650.33,24050,334.0,17657.458856,0.7341978734303535,0.68839109890594,0.013887733887733887,76.79739520958084,1.066541787941788,52.86664328143713
B4,4,98.0,25650.33,24050,335.0,17837.050684,0.7416653091060291,0.6953926395488869,0.01392931392931393,76.56814925373135,1.066541787941788,53.24492741492538
B4,4,99.0,25650.33,24050,336.0,17952.12842,0.7464502461538461,0.699879043271568,0.013970893970893971,76.34026785714286,1.066541787941788,53.428953630952385
B4,4,100.0,25650.33,24050,336.0,18076.328185,0.7516144775467775,0.7047210770777607,0.013970893970893971,76.34026785714286,1.066541787941788,53.79859578869047
B4,4,101.0,25650.33,24050,336.0,18124.484297,0.7536168106860707,0.7065984841910415,0.013970893970893971,76.34026785714286,1.066541787941788,53.941917550595235
B4,4,102.0,25650.33,24050,336.0,18175.15734,0.755723797920998,0.7085740160068116,0.013970893970893971,76.34026785714286,1.066541787941788,54.092730178571436
B4,4,103.0,25650.33,24050,336.0,18254.533763,0.7590242728898129,0.7116685735817043,0.013970893970893971,76.34026785714286,1.066541787941788,54.32896953273809
B4,4,104.0,25650.33,24050,336.0,18498.518693,0.7691691764241165,0.721180534246538,0.013970893970893971,76.34026785714286,1.066541787941788,55.0551151577381
B4,4,105.0,25650.33,24050,336.0,18562.177558,0.7718161146777547,0.7236623294125261,0.013970893970893971,76.34026785714286,1.066541787941788,55.24457606547619
B4,4,106.0,25650.33,24050,337.0,18622.60161,0.7743285492723493,0.7260180126337555,0.014012474012474012,76.11373887240357,1.066541787941788,55.25994543026707
B4,4,107.0,25650.33,24050,337.0,18678.640344,0.7766586421621622,0.7282027304911867,0.014012474012474012,76.11373887240357,1.066541787941788,55.42623247477745
B4,4,108.0,25650.33,24050,337.0,18802.566974,0.7818115165904367,0.7330341158963647,0.014012474012474012,76.11373887240357,1.066541787941788,55.793967281899114
B4,4,109.0,25650.33,24050,337.0,18853.843462,0.7839435950935552,0.735033173530321,0.014012474012474012,76.11373887240357,1.066541787941788,55.946123032640955
B4,4,110.0,25650.33,24050,337.0,18893.795545,0.7856048043659044,0.736590739573331,0.014012474012474012,76.11373887240357,1.066541787941788,56.06467520771513
B4,4,111.0,25650.33,24050,337.0,18924.177658,0.7868680938877339,0.7377752121707596,0.014012474012474012,76.11373887240357,1.066541787941788,56.15482984569733
B4,4,112.0,25650.33,24050,339.0,18984.560665,0.7893788218295219,0.7401292952176444,0.014095634095634095,75.66469026548673,1.066541787941788,56.00165387905605
B4,4,113.0,25650.33,24050,339.0,19047.558785,0.7919982862785864,0.7425853306760576,0.014095634095634095,75.66469026548673,1.066541787941788,56.18748904129794
B4,4,114.0,25650.33,24050,339.0,19108.916834,0.7945495565072765,0.7449774265672215,0.014095634095634095,75.66469026548673,1.066541787941788,56.3684862359882
B4,4,115.0,25650.33,24050,339.0,19177.791462,0.7974133664033265,0.7476625627038717,0.014095634095634095,75.66469026548673,1.066541787941788,56.5716562300885
